sentence_id,sentence,entities
27,""" But it 's all nonsense , "" said Edmund , very taken aback .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
28,""" Of course it 's all nonsense , "" said Peter , "" that 's just the point .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
29,"Lu was perfectly all right when we left home , but since we 've been down here she seems to be either going queer in the head or else turning into a most frightful liar .","[{""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
30,"But whichever it is , what good do you think you 'll do by jeering and nagging at her one day and encouraging her the next ? ""","[]"
31,""" I thought -- I thought , "" said Edmund ; but he could n't think of anything to say .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
32,""" You did n't think anything at all , "" said Peter , "" it 's just spite .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
33,You 've always liked being beastly to anyone smaller than yourself ; we 've seen that at school before now . ""","[]"
34,""" Do stop it , "" said Susan ; "" it wo n't make things any better having a row between you two .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
35,Let 's go and find Lucy . ""","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
36,"It was not surprising that when they found Lucy , a good deal later , everyone could see that she had been crying .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
37,Nothing they could say to her made any difference .,"[]"
38,She stuck to her story and said :,"[{""text"": ""She"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
39,""" I do n't care what you think , and I do n't care what you say .","[]"
40,"You can tell the Professor or you can write to Mother or you can do anything you like .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mother"", ""canonical"": ""Mrs. Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
41,"I know I 've met a Faun in there and -- I wish I 'd stayed there and you are all beasts , beasts . ""","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
42,It was an unpleasant evening .,"[]"
43,Lucy was miserable and Edmund was beginning to feel that his plan was n't working as well as he had expected .,"[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
44,The two older ones were really beginning to think that Lucy was out of her mind .,"[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
45,They stood in the passage talking about it in whispers long after she had gone to bed .,"[]"
46,The result was that next morning they decided that they really would go and tell the whole thing to the Professor .,"[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
47,""" He 'll write to Father if he thinks there is really something wrong with Lu , "" said Peter ; "" it 's getting beyond us . ""","[{""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
48,"So they went and knocked at the study door , and the Professor said "" Come in , "" and got up and found chairs for them and said he was quite at their disposal .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
49,"Then he sat listening to them with the tips of his fingers pressed together and never interrupting , till they had finished the whole story .","[{""text"": ""he"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_PERFORMER""}]"
50,After that he said nothing for quite a long time .,"[{""text"": ""he"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_PERFORMER""}]"
51,Then he cleared his throat and said the last thing either of them expected .,"[{""text"": ""he"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
52,""" How do you know ? "" he asked , "" that your sister 's story is not true ? ""","[{""text"": ""he"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
53,""" Oh , but -- "" began Susan , and then stopped .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
54,Anyone could see from the old man 's face that he was perfectly serious .,"[{""text"": ""old man"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
55,""" But Edmund said they had only been pretending . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
56,""" That is a point , "" said the Professor , "" which certainly deserves consideration ; very careful consideration .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
57,For instance -- if you will excuse me for asking the question -- does your experience lead you to regard your brother or your sister as the more reliable ?,"[]"
58,"I mean , which is the more truthful ? ""","[]"
59,""" That 's just the funny thing about it , Sir , "" said Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
60,""" Up till now , I 'd have said Lucy every time . ""","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
61,""" And what do you think , my dear ? "" said the Professor , turning to Susan .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
62,""" Well , "" said Susan , "" in general , I 'd say the same as Peter , but this could n't be true -- all this about the wood and the Faun . ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
63,""" That is more than I know , "" said the Professor , "" and a charge of lying against someone whom you have always found truthful is a very serious thing ; a very serious thing indeed . ""","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
64,""" We were afraid it might n't even be lying , "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
65,""" We thought there might be something wrong with Lucy . ""","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
66,""" Madness , you mean ? "" said the Professor quite coolly .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
67,""" Oh , you can make your minds easy about that .","[]"
68,One has only to look at her and talk to her to see that she is not mad . ""","[]"
69,""" But then , "" said Susan and stopped .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
70,She had never dreamed that a grown - up would talk like the Professor and did n't know what to think .,"[{""text"": ""She"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
71,""" Logic ! "" said the Professor half to himself .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
72,""" Why do n't they teach logic at these schools ?","[]"
73,There are only three possibilities .,"[]"
74,"Either your sister is telling lies , or she is mad , or she is telling the truth .","[]"
75,You know she does n't tell lies and it is obvious that she is not mad .,"[]"
76,"For the moment then and unless any further evidence turns up , we must assume that she is telling the truth . ""","[]"
77,Susan looked at him very hard and was quite sure from the expression on his face that he was not making fun of them .,"[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
78,""" But how could it be true , Sir ? "" said Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
79,""" Why do you say that ? "" asked the Professor .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
80,""" Well , for one thing , "" said Peter , "" if it was real why does n't everyone find this country every time they go to the wardrobe ?","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
81,"I mean , there was nothing there when we looked ; even Lucy did n't pretend there was . ""","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
82,""" What has that to do with it ? "" said the Professor .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
83,""" Well , Sir , if things are real , they 're there all the time . ""","[]"
84,""" Are they ? "" said the Professor ; and Peter did not know quite what to say .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
85,""" But there was no time , "" said Susan , "" Lucy had had no time to have gone anywhere , even if there was such a place .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
86,She came running after us the very moment we were out of the room .,"[]"
87,"It was less than a minute , and she pretended to have been away for hours . ""","[]"
88,""" That is the very thing that makes her story so likely to be true , "" said the Professor .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
89,""" If there really is a door in this house that leads to some other world ( and I should warn you that this is a very strange house , and even I know very little about it ) -- if , I say , she had got into another world , I should not be at all surprised to find that that other world had a separate time of its own ; so that however long you stayed there it would never take up any of our time .","[]"
90,"On the other hand , I do n't think many girls of her age would invent that idea for themselves .","[]"
91,"If she had been pretending , she would have hidden for a reasonable time before coming out and telling her story . ""","[]"
92,""" But do you really mean , Sir , "" said Peter , "" that there could be other worlds -- all over the place , just round the corner -- like that ? ""","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
93,""" Nothing is more probable , "" said the Professor , taking off his spectacles and beginning to polish them , while he muttered to himself , "" I wonder what they do teach them at these schools . ""","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
94,""" But what are we to do ? "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
95,She felt that the conversation was beginning to get off the point .,"[{""text"": ""She"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
96,""" My dear young lady , "" said the Professor , suddenly looking up with a very sharp expression at both of them , "" there is one plan which no one has yet suggested and which is well worth trying . ""","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
97,""" What 's that ? "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
98,""" We might all try minding our own business , "" said he .","[{""text"": ""he"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
99,And that was the end of that conversation .,"[]"
100,After this things were a good deal better for Lucy .,"[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
101,"Peter saw to it that Edmund stopped jeering at her , and neither she nor anyone else felt inclined to talk about the wardrobe at all .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
102,It had become a rather alarming subject .,"[]"
103,And so for a time it looked as if all the adventures were coming to an end ; but that was not to be .,"[]"
104,This house of the Professor 's -- which even he knew so little about -- was so old and famous that people from all over England used to come and ask permission to see over it .,"[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
105,"It was the sort of house that is mentioned in guide books and even in histories ; and well it might be , for all manner of stories were told about it , some of them even stranger than the one I am telling you now .","[]"
106,"And when parties of sight - seers arrived and asked to see the house , the Professor always gave them permission , and Mrs. Macready , the housekeeper , showed them round , telling them about the pictures and the armour , and the rare books in the library .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mrs. Macready"", ""canonical"": ""Mrs. Macready"", ""label"": ""ACTIVE_PERFORMER""}]"
107,"Mrs. Macready was not fond of children , and did not like to be interrupted when she was telling visitors all the things she knew .","[{""text"": ""Mrs. Macready"", ""canonical"": ""Mrs. Macready"", ""label"": ""ACTIVE_THOUGHT""}]"
108,"She had said to Susan and Peter almost on the first morning ( along with a good many other instructions ) "" And please remember you 're to keep out of the way whenever I 'm taking a party over the house . ""","[{""text"": ""She"", ""canonical"": ""Mrs. Macready"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
109,""" Just as if any of us would want to waste half the morning trailing round with a crowd of strange grown - ups ! "" said Edmund , and the other three thought the same .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
110,That was how the adventures began for the second time .,"[]"
111,"A few mornings later Peter and Edmund were looking at the suit of armour and wondering if they could take it to bits when the two girls rushed into the room and said , "" Look out !","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
112,Here comes the Macready and a whole gang with her . ""","[{""text"": ""Macready"", ""canonical"": ""Mrs. Macready"", ""label"": ""MENTIONED_ONLY""}]"
113,""" Sharp 's the word , "" said Peter , and all four made off through the door at the far end of the room .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
114,"But when they had got out into the Green Room and beyond it , into the library , they suddenly heard voices ahead of them , and realised that Mrs. Macready must be bringing her party of sight - seers up the back stairs -- instead of up the front stairs as they had expected .","[{""text"": ""Mrs. Macready"", ""canonical"": ""Mrs. Macready"", ""label"": ""MENTIONED_ONLY""}]"
115,"And after that -- whether it was that they lost their heads , or that Mrs. Macready was trying to catch them , or that some magic in the house had come to life and was chasing them into Narnia -- they seemed to find themselves being followed everywhere , until at last Susan said , "" Oh bother those trippers !","[{""text"": ""Mrs. Macready"", ""canonical"": ""Mrs. Macready"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
116,Here -- let 's get into the Wardrobe Room till they 've passed .,"[]"
117,No one will follow us in there . ""","[]"
118,But the moment they were inside they heard voices in the passage -- and then someone fumbling at the door -- and then they saw the handle turning .,"[]"
119,""" Quick ! "" said Peter , "" there 's nowhere else , "" and flung open the wardrobe .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
120,"All four of them bundled inside it and sat there , panting , in the dark .","[]"
121,"Peter held the door closed but did not shut it ; for , of course , he remembered , as every sensible person does , that you should never never shut yourself up in a wardrobe .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
