"sentence_id","sentence","entities"
"40","There are a whole lot more on the landing ! "" But the best of all was when Lucy came rushing upstairs shouting out , "" Aslan !","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
"41","Aslan !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
"42","I 've found Mr. Tumnus .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
"43","Oh , do come quick . "" A moment later Lucy and the little Faun were holding one another by both hands and dancing round and round for joy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
"44","The little chap was none the worse for having been a statue and was of course very interested in all she had to tell him .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"45","But at last the ransacking of the Witch 's fortress was ended .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"46","The whole castle stood empty with every door and window open and the light and the sweet spring air flooding in to all the dark and evil places which needed them so badly .","[]"
"47","The whole crowd of liberated statues surged back into the courtyard .","[]"
"48","And it was then that someone ( Tumnus , I think ) first said , "" But how are we going to get out ? "" for Aslan had got in by a jump and the gates were still locked . "" That 'll be all right , "" said Aslan ; and then , rising on his hind-legs , he bawled up at the Giant . "" Hi !","[{""text"": ""Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Giant"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ADDRESSED""}]"
"49","You up there , "" he roared . "" What 's your name ? "" "" Giant Rumblebuffin if it please your honour , "" said the Giant , once more touching his cap . "" Well then , Giant Rumblebuffin , "" said Aslan , "" just let us out of this , will you ? "" "" Certainly , your honour .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ADDRESSED""}]"
"50","It will be a pleasure , "" said Giant Rumblebuffin . "" Stand well away from the gates , all you little ' uns . "" Then he strode to the gate himself and bang -- bang -- bang -- went his huge club .","[{""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_PERFORMER""}]"
"51","The gates creaked at the first blow , cracked at the second , and shivered at the third .","[]"
"52","Then he tackled the towers on each side of them and after a few minutes of crashing and thudding both the towers and a good bit of the wall on each side went thundering down in a mass of hopeless rubble ; and when the dust cleared it was odd , standing in that dry , grim , stony yard , to see through the gap all the grass and waving trees and sparkling streams of the forest , and the blue hills beyond that and beyond them the sky . "" Blowed if I ai n't all in a muck sweat , "" said the Giant puffing like the largest railway engine . "" Comes of being out of condition .","[{""text"": ""he"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Giant"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_SPEAKER""}]"
"53","I suppose neither of you young ladies has such a thing as a pocket - handkerchee about you ? "" "" Yes , I have , "" said Lucy standing on tip - toes and holding her handkerchief up as far as she could reach . "" Thank you , Missie , "" said Giant Rumblebuffin stooping down .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_SPEAKER""}]"
"54","Next moment Lucy got rather a fright for she found herself caught up in mid-air between the Giant 's finger and thumb .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Giant"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""MENTIONED_ONLY""}]"
"55","But just as she was getting near his face he suddenly started and then put her gently back on the ground muttering , "" Bless me !","[{""text"": ""he"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"56","I 've picked up the little girl instead .","[]"
"57","I beg your pardon , Missie , I thought you was the handkerchee ! "" "" No , no , "" said Lucy laughing , "" here it is ! "" This time he managed to get it but it was only about the same size to him that a saccharine tablet would be to you , so that when she saw him solemnly rubbing it to and fro across his great red face , she said , "" I 'm afraid it 's not much use to you , Mr. Rumblebuffin . "" "" Not at all .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mr. Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ADDRESSED""}]"
"58","Not at all , "" said the Giant politely . "" Never met a nicer handkerchee .","[{""text"": ""Giant"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_SPEAKER""}]"
"59","So fine , so handy .","[]"
"60","So -- I do n't know how to describe it . "" "" What a nice giant he is ! "" said Lucy to Mr. Tumnus . "" Oh yes , "" replied the Faun . "" All the Buffins always were .","[{""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
"61","One of the most respected of all the giant families in Narnia .","[]"
"62","Not very clever , perhaps ( I never knew a giant that was ) but an old family .","[]"
"63","With traditions , you know .","[]"
"64","If he 'd been the other sort she 'd never have turned him into stone . "" At this point Aslan clapped his paws together and called for silence . "" Our day 's work is not yet over , "" he said , "" and if the Witch is to be finally defeated before bed - time we must find the battle at once . "" "" And join in I hope , Sir ! "" added the largest of the centaurs . "" Of course , "" said Aslan . "" And now !","[{""text"": ""he"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"65","Those who ca n't keep up -- that is , children , dwarfs , and small animals -- must ride on the backs of those who can -- that is , lions , centaurs , unicorns , horses , giants and eagles .","[]"
"66","Those who are good with their noses must come in the front with us lions to smell out where the battle is .","[]"
"67","Look lively and sort yourselves . "" And with a great deal of bustle and cheering they did .","[]"
"68","The most pleased of the lot was the other lion , who kept running about everywhere pretending to be very busy but really in order to say to everyone he met , "" Did you hear what he said ? _Us lions_ .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"69","That means him and me . _Us lions_ .","[]"
"70","That 's what I like about Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"71","No side , no stand - off - ishness . _Us lions_ .","[]"
"72","That meant him and me . "" At least he went on saying this till Aslan had loaded him up with three dwarfs , one Dryad , two rabbits , and a hedgehog .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"73","That steadied him a bit .","[]"
"74","When all were ready ( it was a big sheep - dog who actually helped Aslan most in getting them sorted into their proper order ) they set out through the gap in the castle wall .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"75","At first the lions and dogs went nosing about in all directions .","[]"
"76","But then suddenly one great hound picked up the scent and gave a bay .","[]"
"77","There was no time lost after that .","[]"
"78","Soon all the dogs and lions and wolves and other hunting animals were going at full speed with their noses to the ground , and all the others , streaked out for about half a mile behind them , were following as fast as they could .","[]"
"79","The noise was like an English fox - hunt only better because every now and then with the music of the hounds was mixed the roar of the other lion and sometimes the far deeper and more awful roar of Aslan himself .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"80","Faster and faster they went as the scent became easier and easier to follow .","[]"
"81","And then , just as they came to the last curve in a narrow , winding valley , Lucy heard above all these noises another noise -- a different one , which gave her a queer feeling inside .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
"82","It was a noise of shouts and shrieks and of the clashing of metal against metal .","[]"
"83","Then they came out of the narrow valley and at once she saw the reason .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"84","There stood Peter and Edmund and all the rest of Aslan 's army fighting desperately against the crowd of horrible creatures whom she had seen last night ; only now , in the daylight , they looked even stranger and more evil and more deformed .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
"85","There also seemed to be far more of them .","[]"
"86","Aslan 's army -- which had their backs to her -- looked terribly few .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"87","And there were statues dotted all over the battlefield , so apparently the Witch had been using her wand .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
"88","But she did not seem to be using it now .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
"89","She was fighting with her stone knife .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
"90","It was Peter she was fighting -- both of them going at it so hard that Lucy could hardly make out what was happening ; she only saw the stone knife and Peter 's sword flashing so quickly that they looked like three knives and three swords .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"91","That pair were in the centre .","[]"
"92","On each side the line stretched out .","[]"
"93","Horrible things were happening wherever she looked . "" Off my back , children , "" shouted Aslan .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"94","And they both tumbled off .","[]"
"95","Then with a roar that shook all Narnia from the Western lamp - post to the shores of the Eastern sea the great beast flung himself upon the White Witch .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"96","Lucy saw her face lifted towards him for one second with an expression of terror and amazement .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"97","Then Lion and Witch had rolled over together but with the Witch underneath ; and at the same moment all war - like creatures whom Aslan had led from the Witch 's house rushed madly on the enemy 's line , dwarfs with their battle - axes , dogs with teeth , the giant with his club ( and his feet also crushed dozens of the foe ) unicorns with their horns , centaurs with swords and hoofs .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"98","And Peter 's tired army cheered , and the newcomers roared , and the enemy squealed and gibbered till the wood re-echoed with the din of that onset .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
