sentence_id,sentence,entities
30,""" They 're not ours , "" said Peter doubtfully .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
31,""" I am sure nobody would mind , "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
32,""" It is n't as if we wanted to take them out of the house ; we sha n't take them even out of the wardrobe . ""","[]"
33,""" I never thought of that , Su , "" said Peter .","[{""text"": ""Su"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
34,""" Of course , now you put it that way , I see .","[]"
35,"No one could say you had bagged a coat as long as you leave it in the wardrobe where you found it .","[]"
36,"And I suppose this whole country is in the wardrobe . ""","[]"
37,"They immediately carried out Susan 's very sensible plan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
38,"The coats were rather too big for them so that they came down to their heels and looked more like royal robes than coats when they had put them on .","[]"
39,"But they all felt a good deal warmer and each thought the others looked better in their new get - up and more suitable to the landscape .","[]"
40,""" We can pretend we are Arctic explorers , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
41,""" This is going to be exciting enough without any pretending , "" said Peter , as he began leading the way forward into the forest .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
42,"There were heavy darkish clouds overhead and it looked as if there might be more snow before night .","[]"
43,""" I say , "" began Edmund presently , "" ought n't we to be bearing a bit more to the left , that is , if we are aiming for the lamp - post . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
44,"He had forgotten for the moment that he must pretend never to have been in the wood before .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
45,"The moment the words were out of his mouth he realised that he had given himself away .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
46,"Everyone stopped ; everyone stared at him .","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
47,"Peter whistled .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
48,""" So you really were here , "" he said , "" that time Lu said she 'd met you in here -- and you made out she was telling lies . ""","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
49,"There was a dead silence .","[]"
50,""" Well , of all the poisonous little beasts -- "" said Peter and shrugged his shoulders and said no more .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
51,"There seemed , indeed , no more to say and presently the four resumed their journey ; but Edmund was saying to himself , "" I 'll pay you all out for this , you pack of stuck - up , self-satisfied prigs . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
52,""" Where _are_ we going anyway ? "" said Susan , chiefly for the sake of changing the subject .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
53,""" I think Lu ought to be the leader , "" said Peter , "" goodness knows she deserves it .","[{""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
54,"Where will you take us , Lu ? ""","[{""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
55,""" What about going to see Mr. Tumnus ? "" said Lucy .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
56,""" He 's the nice Faun I told you about . ""","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
57,"Everyone agreed to this and off they went , walking briskly and stamping their feet .","[]"
58,"Lucy proved a good leader .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
59,"At first she wondered whether she would be able to find the way , but she recognised an odd - looking tree in one place and a stump in another and brought them on to where the ground became uneven and into the little valley and at last to the very door of Mr. Tumnus ' cave .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
60,"But there a terrible surprise awaited them .","[]"
61,"The door had been wrenched off its hinges and broken to bits .","[]"
62,"Inside , the cave was dark and cold and had the damp feel and smell of a place that had not been lived in for several days .","[]"
63,"Snow had drifted in from the doorway and was heaped on the floor , mixed with something black , which turned out to be the charred sticks and ashes from the fire .","[]"
64,"Someone had apparently flung it about the room and then stamped it out .","[]"
65,"The crockery lay smashed on the floor and the picture of the Faun 's father had been slashed into shreds with a knife .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
66,""" This is a pretty good wash - out , "" said Edmund , "" not much good coming here . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
67,""" What 's this ? "" said Peter , stooping down .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
68,"He had just noticed a piece of paper which had been nailed through the carpet to the floor .","[{""text"": ""He"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
69,""" Is there anything written on it ? "" asked Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
70,""" Yes , I think there is , "" answered Peter , "" but I ca n't read it in this light .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
71,"Let 's get out into the open air . ""","[]"
72,"They all went out in the daylight and crowded round Peter as he read out the following words : --","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
73,""" The former occupant of these premises , the Faun Tumnus , is under arrest and awaiting his trial on a charge of High Treason against her Imperial Majesty Jadis , Queen of Narnia , Chatelaine of Cair Paravel , Empress of the Lone Islands , etc. , also of comforting her said Majesty 's enemies , harbouring spies and fraternising with Humans .","[{""text"": ""Faun Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Jadis"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
74,"_Signed_ FENRIS ULF , Captain of the Secret Police ,","[{""text"": ""FENRIS ULF"", ""canonical"": ""Fenris Ulf"", ""label"": ""MENTIONED_ONLY""}]"
75,"LONG LIVE THE QUEEN !","[{""text"": ""THE QUEEN"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
76,"""","[]"
77,"The children stared at each other .","[]"
78,""" I do n't know that I 'm going to like this place after all , "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
79,""" Who is this Queen , Lu ? "" said Peter .","[{""text"": ""Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
80,""" Do you know anything about her ? ""","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
81,""" She is n't a real queen at all , "" answered Lucy , "" she 's a horrible witch , the White Witch .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
82,"Everyone -- all the wood people -- hate her .","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
83,"She has made an enchantment over the whole country so that it is always winter here and never Christmas . ""","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
84,""" I -- I wonder if there 's any point in going on , "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
85,""" I mean , it does n't seem particularly safe here and it looks as if it wo n't be much fun either .","[]"
86,"And it 's getting colder every minute , and we 've brought nothing to eat .","[]"
87,"What about just going home ? ""","[]"
88,""" Oh , but we ca n't , we ca n't , "" said Lucy suddenly .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
89,""" Do n't you see ?","[]"
90,"We ca n't just go home , not after this .","[]"
91,"It is all on my account that the poor Faun has got into this trouble .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
92,"He hid me from the Witch and showed me the way back .","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
93,"That 's what it means by comforting the Queen 's enemies and fraternising with Humans .","[{""text"": ""Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
94,"We simply must try to rescue him . ""","[{""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
95,""" A lot _we_ could do ! "" said Edmund , "" when we have n't even got anything to eat ! ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
96,""" Shut up -- you ! "" said Peter , who was still very angry with Edmund .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
97,""" What do you think , Susan ? ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
98,""" I 've a horrid feeling that Lu is right , "" said Susan .","[{""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
99,""" I do n't want to go a step further and I wish we 'd never come .","[]"
100,"But I think we must try to do something for Mr. Whatever - his - name is -- I mean the Faun . ""","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
101,""" That 's what I feel too , "" said Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
102,""" I 'm worried about having no food with us .","[]"
103,"I 'd vote for going back and getting something from the larder , only there does n't seem to be any certainty of getting into this country again when once you 've got out of it .","[]"
104,"I think we 'll have to go on . ""","[]"
105,""" So do I , "" said both the girls .","[{""text"": ""the girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
106,""" If only we knew where the poor chap was imprisoned ! "" said Peter .","[{""text"": ""poor chap"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
107,"They were all still , wondering what to do next , when Lucy said , "" Look !","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
108,"There 's a robin , with such a red breast .","[]"
109,"It 's the first bird I 've seen here .","[]"
110,"I say !","[]"
111,"-- I wonder can birds talk in Narnia ?","[]"
112,"It almost looks as if it wanted to say something to us . ""","[]"
113,"Then she turned to the Robin and said , "" Please , can you tell us where Tumnus the Faun has been taken to ? ""","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Tumnus the Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
114,"As she said this she took a step towards the bird .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
115,"It at once hopped away but only as far as to the next tree .","[]"
116,"There it perched and looked at them very hard as if it understood all they had been saying .","[]"
117,"Almost without noticing that they had done so , the four children went a step or two nearer to it .","[]"
118,"At this the Robin flew away again to the next tree and once more looked at them very hard .","[]"
119,"( You could n't have found a robin with a redder chest or a brighter eye . )","[]"
120,""" Do you know , "" said Lucy , "" I really believe he means us to follow him . ""","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
121,""" I 've an idea he does , "" said Susan , "" what do you think , Peter ? ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
122,""" Well , we might as well try it , "" answered Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
123,"The Robin appeared to understand the matter thoroughly .","[]"
124,"It kept going from tree to tree , always a few yards ahead of them but always so near that they could easily follow it .","[]"
125,"In this way it led them on , slightly down hill .","[]"
126,"Wherever the Robin alighted a little shower of snow would fall off the branch .","[]"
127,"Presently the clouds parted overhead and the winter sun came out and the snow all around them grew dazzlingly bright .","[]"
128,"They had been travelling in this way for about half an hour , with the two girls in front , when Edmund said to Peter , "" If you 're not still too high and mighty to talk to me , I 've something to say which you 'd better listen to . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
129,""" What is it ? "" asked Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
130,""" Hush !","[]"
131,"Not so loud , "" said Edmund , "" there 's no good frightening the girls .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
132,"But have you realised what we 're doing ? ""","[]"
133,""" What ? "" said Peter , lowering his voice to a whisper .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
134,""" We 're following a guide we know nothing about .","[]"
135,"How do we know which side that bird is on ?","[]"
136,"Why should n't it be leading us into a trap ? ""","[]"
137,""" That 's a nasty idea .","[]"
138,"Still -- a robin you know .","[]"
139,"They 're good birds in all the stories I 've ever read .","[]"
140,"I 'm sure a robin would n't be on the wrong side . ""","[]"
141,""" If it comes to that , which _is_ the right side ?","[]"
142,"How do we know that the fauns are in the right and the Queen ( yes , I know we 've been _told_ she 's a witch ) is in the wrong ?","[{""text"": ""Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
143,"We do n't really know anything about either . ""","[]"
144,""" The Faun saved Lucy . ""","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
145,""" He _said_ he did .","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
146,"But how do we know ?","[]"
147,"And there 's another thing too .","[]"
148,"Has anyone the least idea of the way home from here ? ""","[]"
149,""" Great Scott ! "" said Peter , "" I had n't thought of that . ""","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
150,""" And no chance of dinner either , "" said Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
