"sentence_id","sentence","entities"
"11","That was the mistake all the rest were making .","[]"
"12","Once her wand was broken we began to have some chance -- if we had n't lost so many already .","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"13","He was terribly wounded .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"14","We must go and see him .","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"15",""" They found Edmund in charge of Mrs. Beaver a little way back from the fighting line .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
"16","He was covered with blood , his mouth was open , and his face a nasty green colour .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"17",""" Quick , Lucy , "" said Aslan .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"18","And then , almost for the first time , Lucy remembered the precious cordial that had been given her for a Christmas present .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
"19","Her hands trembled so much that she could hardly undo the stopper , but she managed it in the end and poured a few drops into her brother 's mouth .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""brother"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"20",""" There are other people wounded , "" said Aslan while she was still looking eagerly into Edmund 's pale face and wondering if the cordial would have any result .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"21",""" Yes , I know , "" said Lucy crossly .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"22",""" Wait a minute .","[]"
"23",""" "" Daughter of Eve , "" said Aslan in a graver voice , "" others also are at the point of death .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"24","Must more people die for Edmund ?","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"25",""" "" I 'm sorry , Aslan , "" said Lucy getting up and going with him .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"26","And for the next half hour they were busy -- she attending to the wounded while he restored those who had been turned into stone .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"27","When at last she was free to come back to Edmund she found him standing on his feet and not only healed of his wounds but looking better than she had seen him look -- oh , for ages ; in fact ever since his first term at that horrid school which was where he had begun to go wrong .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"28","He had become his real old self again and could look you in the face .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"29","And there on the field of battle Aslan made him a Knight .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"30",""" Does he know , "" whispered Lucy to Susan , "" what Aslan did for him ?","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"31","Does he know what the arrangement with the Witch really was ?","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"32",""" "" Hush !","[]"
"33","No .","[]"
"34","Of course not , "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"35",""" Ought n't he to be told ?","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"36",""" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"37",""" Oh , surely not , "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"38",""" It would be too awful for him .","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"39","Think how you 'd feel if you were he .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"40",""" "" All the same I think he ought to know , "" said Lucy .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"41","But at that moment they were interrupted .","[]"
"42","That night they slept where they were .","[]"
"43","How Aslan provided food for them all I do n't know ; but somehow or other they found themselves all sitting down on the grass to a fine high tea at about eight o'clock .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"44","Next day they began marching Eastward down the side of the great river .","[]"
"45","And the next day after that , at about tea - time , they actually reached the mouth .","[]"
"46","The castle of Cair Paravel on its little hill towered up above them ; before them were the sands , with rocks and little pools of salt water , and sea weed , and the smell of the sea , and long miles of bluish - green waves breaking forever and ever on the beach .","[]"
"47","And , oh , the cry of the sea gulls !","[]"
"48","Have you heard it ?","[]"
"49","Can you remember ?","[]"
"50","That evening after tea the four children all managed to get down to the beach again and get their shoes and stockings off and feel the sand between their toes .","[{""text"": ""four children"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""four children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""four children"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""four children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"51","But next day was more solemn .","[]"
"52","For then , in the Great Hall of Cair Paravel -- that wonderful hall with the ivory roof and the west door all hung with peacock 's feathers and the eastern door which opens right onto the sea , in the presence of all their friends and to the sound of trumpets , Aslan solemnly crowned them and led them onto the four thrones amid deafening shouts of , "" Long Live King Peter !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"53","Long Live Queen Susan !","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"54","Long Live King Edmund !","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"55","Long Live Queen Lucy !","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"56",""" "" Once a king or queen in Narnia , always a king or queen .","[]"
"57","Bear it well , Sons of Adam !","[{""text"": ""Sons of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Sons of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
"58","Bear it well , Daughters of Eve !","[{""text"": ""Daughters of Eve"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Daughters of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
"59",""" said Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"60","And through the Eastern door , which was wide open came the voices of the mermen and the mermaids swimming close to the castle steps and singing in honour of their new Kings and Queens .","[]"
"61","So the children sat in their thrones and sceptres were put into their hands and they gave rewards and honours to all their friends , to Tumnus the Faun , and to the Beavers , and Giant Rumblebuffin , to the leopards , and the good centaurs and the good dwarfs , and to the lion .","[{""text"": ""Tumnus the Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""MENTIONED_ONLY""}]"
"62","And that night there was a great feast in Cair Paravel , and revelry and dancing , and gold flashed and wine flowed , and answering to the music inside , but stranger , sweeter , and more piercing , came the music of the sea people .","[]"
"63","But amidst all these rejoicings Aslan himself quietly slipped away .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"64","And when the Kings and Queens noticed that he was n't there they said nothing about it .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"65","For Mr. Beaver had warned them , "" He 'll be coming and going "" he had said .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"66",""" One day you 'll see him and another you wo n't .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"67","He does n't like being tied down -- and of course he has other countries to attend to .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"68","It 's quite all right .","[]"
"69","He 'll often drop in .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"70","Only you must n't press him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"71","He 's wild , you know .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"72","Not like a _tame_ lion .","[]"
"73",""" And now , as you see , this story is nearly ( but not quite ) at an end .","[]"
"74","These two Kings and two Queens governed Narnia well and long and happy was their reign .","[{""text"": ""two Kings and two Queens"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""two Kings and two Queens"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""two Kings and two Queens"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""two Kings and two Queens"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"75","At first much of their time was spent in seeking out the remnants of the White Witch 's army and destroying them , and indeed for a long time there would be news of evil things lurking in the wilder parts of the forest -- a haunting here and a killing there , a glimpse of a werewolf one month and a rumour of a hag the next .","[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"76","But in the end all that foul brood was stamped out .","[]"
"77","And they made good laws and kept the peace and saved good trees from being unnecessarily cut down , and liberated young dwarfs and young satyrs from being sent to school , and generally stopped busybodies and interferers and encouraged ordinary people who wanted to live and let live .","[]"
"78","And they drove back the fierce giants ( quite a different sort from Giant Rumblebuffin ) on the North of Narnia when these ventured across the frontier .","[{""text"": ""Giant Rumblebuffin"", ""canonical"": ""Giant Rumblebuffin"", ""label"": ""MENTIONED_ONLY""}]"
"79","And they entered into friendship and alliance with countries beyond the sea and paid them visits of state and received visits of state from them .","[]"
"80","And they themselves grew and changed as the years passed over them .","[]"
"81","And Peter became a tall and deep chested man and a great warrior , and he was called King Peter the Magnificent .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"82","And Susan grew into a tall and gracious woman with black hair that fell almost to her feet and the Kings of the countries beyond the sea began to send ambassadors asking for her hand in marriage .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"83","And she was called Queen Susan the Gentle .","[{""text"": ""she"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"84","Edmund was a graver and quieter man than Peter , and great in council and judgement .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"85","He was called King Edmund the Just .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"86","But as for Lucy , she was always gay and golden haired , and all Princes in those parts desired her to be their Queen , and her own people called her Queen Lucy the Valiant .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"87","So they lived in great joy and if ever they remembered their life in this world it was only as one remembers a dream .","[]"
"88","And one year it fell out that Tumnus ( who was a middle - aged Faun by now and beginning to be stout ) came down river and brought them news that the White Stag had once more appeared in his parts -- the White Stag who would give you wishes if you caught him .","[{""text"": ""Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
"89","So these two Kings and two Queens with the principal members of their court , rode a-hunting with horns and hounds in the Western Woods to follow the White Stag .","[]"
"90","And they had not hunted long before they had a sight of him .","[]"
"91","And he led them a great pace over rough and smooth and through thick and thin , till the horses of all the courtiers were tired out and only these four were still following .","[]"
"92","And they saw the stag enter into a thicket where their horses could not follow .","[]"
"93","Then said King Peter ( for they talked in quite a different style now , having been Kings and Queens for so long ) "" Fair Consorts , let us now alight from our horses and follow this beast into the thicket ; for in all my days I never hunted a nobler quarry .","[{""text"": ""King Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"94",""" "" Sir , "" said the others , "" even so let us do .","[{""text"": ""Sir"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
"95",""" So they alighted and tied their horses to trees and went on into the thick wood on foot .","[]"
"96","And as soon as they had entered it Queen Susan said , "" Fair friends , here is a great marvel , for I seem to see a tree of iron .","[{""text"": ""Queen Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"97",""" "" Madam , "" said King Edmund , "" if you look well upon it you shall see it is a pillar of iron with a lantern set on the top thereof .","[{""text"": ""Madam"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""King Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"98",""" "" Marry , a strange device , "" said King Peter , "" to set a lantern here where the trees cluster so thick about it and so high above it that if it were lit it should give light to no man !","[{""text"": ""King Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"99",""" "" Sir , "" said Queen Lucy .","[{""text"": ""Sir"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Queen Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"100",""" By likelihood when this post and this lamp were set here there were smaller trees in the place , or fewer , or none .","[]"
"101","For this is a young wood and the iron post is old .","[]"
"102",""" And they stood looking upon it .","[]"
"103","Then said King Edmund , "" I know not how it is , but this lamp on the post worketh upon me strangely .","[{""text"": ""King Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"104","It runs in my mind that I have seen the like before ; as it were in a dream , or in the dream of a dream .","[]"
"105",""" "" Sir , "" answered they all , "" it is even so with us also .","[{""text"": ""Sir"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
"106",""" "" And more , "" said Queen Lucy , "" for it will not go out of my mind that if we pass this post and lantern , either we shall find strange adventures or else some great change of our fortunes .","[{""text"": ""Queen Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"107",""" "" Madam , "" said King Edmund , "" the like foreboding stirreth in my heart also .","[{""text"": ""Madam"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""King Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"108",""" "" And in mine , fair brother , "" said King Peter .","[{""text"": ""brother"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""King Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"109",""" And in mine too , "" said Queen Susan .","[{""text"": ""Queen Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"110",""" Wherefore by my council we shall lightly return to our horses and follow this White Stag no further .","[]"
"111",""" "" Madam , "" said King Peter , "" therein I pray thee to have me excused .","[{""text"": ""Madam"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""King Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"112","For never since we four were Kings and Queens in Narnia have we set our hands to any high matter , as battles , quests , feats of arms , acts of justice , and the like , and then given over ; but always what we have taken in hand , the same we have achieved .","[]"
"113",""" "" Sister , "" said Queen Lucy , "" my royal brother speaks rightly .","[{""text"": ""Sister"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Queen Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""brother"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"114","And it seems to me we should be shamed if for any fearing or foreboding we turned back from following so noble a beast as now we have in chase .","[]"
"115",""" "" And so say I , "" said King Edmund .","[{""text"": ""King Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"116",""" And I have such desire to find the signification of this thing that I would not by my good will turn back for the richest jewel in all Narnia and all the islands .","[]"
"117",""" "" Then in the name of Aslan , "" said Queen Susan , "" if ye will all have it so , let us go on and take the adventure that shall fall to us .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Queen Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
"118",""" So these Kings and Queens entered the thicket , and before they had gone a score of paces they all remembered that the thing they had seen was called a lamp - post , and before they had gone twenty more , they noticed that they were making their way not through branches but through coats .","[{""text"": ""Kings and Queens"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Kings and Queens"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Kings and Queens"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Kings and Queens"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"119","And next moment they all came tumbling out of a wardrobe door into the empty room , and they were no longer Kings and Queens in their hunting array but just Peter , Susan , Edmund and Lucy in their old clothes .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"120","It was the same day and the same hour of the day on which they had all gone into the wardrobe to hide .","[]"
"121","Mrs. Macready and the visitors were still talking in the passage ; but luckily they never came into the empty room and so the children were n't caught .","[{""text"": ""Mrs. Macready"", ""canonical"": ""Mrs. Macready"", ""label"": ""ACTIVE_PERFORMER""}]"
"122","And that would have been the very end of the story if it had n't been that they felt they really must explain to the Professor why four of the coats out of his wardrobe were missing .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
"123","And the Professor , who was a very remarkable man , did n't tell them not to be silly or not to tell lies , but believed the whole story .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_PERFORMER""}]"
"124",""" No , "" he said , "" I do n't think it will be any good trying to go back through the wardrobe door to get the coats .","[{""text"": ""he"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""ACTIVE_SPEAKER""}]"
"125","You wo n't get into Narnia again by _that_ route .","[]"
"126","Nor would the coats be much use by now if you did !","[]"
"127","Eh ?","[]"
"128","What 's that ?","[]"
"129","Yes , of course you 'll get back to Narnia again some day .","[]"
"130","Once a King in Narnia , always a King in Narnia .","[]"
"131","But do n't go trying to use the same route twice .","[]"
"132","Indeed , do n't _try_ to get there at all .","[]"
"133","It 'll happen when you 're not looking for it .","[]"
"134","And do n't talk too much about it even among yourselves .","[]"
"135","And do n't mention it to anyone else unless you find that they 've had adventures of the same sort themselves .","[]"
"136","What 's that ?","[]"
"137","How will you know ?","[]"
"138","Oh , you 'll _know_ all right .","[]"
"139","Odd things , they say -- even their looks -- will let the secret out .","[]"
"140","Keep your eyes open .","[]"
"141","Bless me , what _do_ they teach them at these schools ?","[]"
"142",""" And that is the very end of the adventures of the wardrobe .","[]"
"143","But if the Professor was right it was only the beginning of the adventures of Narnia .","[{""text"": ""Professor"", ""canonical"": ""Professor Digory Kirke"", ""label"": ""MENTIONED_ONLY""}]"
