sentence_id,sentence,entities
22,"But he is only one , and he is easily dealt with . ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
23,"As she spoke these words she rose from her seat and looked Edmund full in the face , her eyes flaming ; at the same moment she raised her wand .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
24,"Edmund felt sure that she was going to do something dreadful but he seemed unable to move .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
25,"Then , just as he gave himself up for lost , she appeared to change her mind .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}]"
26,""" My poor child , "" she said in quite a different voice , "" how cold you look !","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
27,"Come and sit with me here on the sledge and I will put my mantle around you and we will talk . ""","[]"
28,"Edmund did not like this arrangement at all but he dared not disobey ; he stepped on to the sledge and sat at her feet , and she put a fold of her fur mantle around him and tucked it well in .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
29,""" Perhaps something hot to drink ? "" said the Queen .","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
30,""" Should you like that ? ""","[]"
31,""" Yes please , your Majesty , "" said Edmund , whose teeth were chattering .","[{""text"": ""your Majesty"", ""canonical"": ""Jadis"", ""label"": ""ADDRESSED""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
32,"The Queen took from somewhere among her wrappings a very small bottle which looked as if it were made of copper .","[{""text"": ""The Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
33,"Then , holding out her arm , she let one drop fall from it on to the snow beside the sledge .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
34,"Edmund saw the drop for a second in mid-air , shining like a diamond .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
35,"But the moment it touched the snow there was a hissing sound and there stood a jewelled cup full of something that steamed .","[]"
36,"The Dwarf immediately took this and handed it to Edmund with a bow and a smile ; not a very nice smile .","[{""text"": ""The Dwarf"", ""canonical"": ""The Dwarf"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
37,"Edmund felt much better as he began to sip the hot drink .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
38,"It was something he had never tasted before , very sweet and foamy and creamy , and it warmed him right down to his toes .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
39,""" It is dull , Son of Adam , to drink without eating , "" said the Queen presently .","[{""text"": ""Son of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
40,""" What would you like best to eat ? ""","[]"
41,""" Turkish Delight , please , your Majesty , "" said Edmund .","[{""text"": ""your Majesty"", ""canonical"": ""Jadis"", ""label"": ""ADDRESSED""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
42,"The Queen let another drop fall from her bottle on to the snow , and instantly there appeared a round box , tied with green silk ribbon , which , when opened , turned out to contain several pounds of the best Turkish Delight .","[{""text"": ""The Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
43,"Each piece was sweet and light to the very centre and Edmund had never tasted anything more delicious .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
44,"He was quite warm now , and very comfortable .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
45,"While he was eating the Queen kept asking him questions .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
46,"At first Edmund tried to remember that it is rude to speak with one 's mouth full , but soon he forgot about this and thought only of trying to shovel down as much Turkish Delight as he could , and the more he ate the more he wanted to eat , and he never asked himself why the Queen should be so inquisitive .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
47,"She got him to tell her that he had one brother and two sisters , and that one of his sisters had already been in Narnia and had met a Faun there , and that no one except himself and his brother and his sisters knew anything about Narnia .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
48,"She seemed especially interested in the fact that there were four of them , and kept on coming back to it .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}]"
49,""" You are sure there are just four of you ? "" she asked .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
50,""" Two Sons of Adam and two Daughters of Eve , neither more nor less ? "" and Edmund , with his mouth full of Turkish Delight , kept on saying , "" Yes , I told you that before , "" and forgetting to call her "" Your Majesty "" but she did n't seem to mind now .","[{""text"": ""Sons of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Daughters of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}]"
51,"At last the Turkish Delight was all finished and Edmund was looking very hard at the empty box and wishing that she would ask him whether he would like some more .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
52,"Probably the Queen knew quite well what he was thinking ; for she knew , though Edmund did not , that this was enchanted Turkish Delight and that anyone who had once tasted it would want more and more of it , and would even , if they were allowed , go on eating it till they killed themselves .","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
53,"But she did not offer him any more .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
54,"Instead , she said to him ,","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
55,""" Son of Adam , I should so much like to see your brother and your two sisters .","[{""text"": ""Son of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
56,"Will you bring them to see me ? ""","[]"
57,""" I 'll try , "" said Edmund , still looking at the empty box .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
58,""" Because , if you did come again -- bringing them with you of course -- I 'd be able to give you some more Turkish Delight .","[]"
59,"I ca n't do it now , the magic will only work once .","[]"
60,"In my own house it would be another matter . ""","[]"
61,""" Why ca n't we go to your house now ? "" said Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
62,"When he had first got on to the sledge he had been afraid that she might drive away with him to some unknown place from which he would not be able to get back , but he had forgotten about that fear now .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
63,""" It is a lovely place , my house , "" said the Queen .","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
64,""" I am sure you would like it .","[]"
65,"There are whole rooms full of Turkish Delight , and what 's more , I have no children of my own .","[]"
66,"I want a nice boy whom I could bring up as a Prince and who would be King of Narnia when I am gone .","[]"
67,"While he was Prince he would wear a gold crown and eat Turkish Delight all day long ; and you are much the cleverest and handsomest young man I 've ever met .","[]"
68,"I think I would like to make you the Prince -- some day , when you bring the others to visit me . ""","[]"
69,""" Why not now ? "" said Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
70,"His face had become very red and his mouth and fingers were sticky .","[{""text"": ""His"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
71,"He did not look either clever or handsome whatever the Queen might say .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
72,""" Oh , but if I took you there now , "" said she , "" I should n't see your brother and your sisters .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
73,"I very much want to know your charming relations .","[]"
74,"You are to be the Prince and -- later on -- the King ; that is understood .","[]"
75,"But you must have courtiers and nobles .","[]"
76,"I will make your brother a Duke and your sisters Duchesses . ""","[]"
77,""" There 's nothing special about _them_ , "" said Edmund , "" and , anyway , I could always bring them some other time . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
78,""" Ah , but once you were in my house , "" said the Queen , "" you might forget all about them .","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
79,"You would be enjoying yourself so much that you would n't want the bother of going to fetch them .","[]"
80,"No .","[]"
81,"You must go back to your own country now and come to me another day , _with them_ , you understand .","[]"
82,"It is no good coming without them . ""","[]"
83,""" But I do n't even know the way back to my own country , "" pleaded Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
84,""" That 's easy , "" answered the Queen .","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
85,""" Do you see that lamp ? ""","[]"
86,"She pointed with her wand and Edmund turned and saw the same lamp - post under which Lucy had met the Faun .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
87,""" Straight on , beyond that , is the way to the World of Men .","[]"
88,"And now look the other way "" -- here she pointed in the opposite direction -- "" and tell me if you can see two little hills rising above the trees . ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
89,""" I think I can , "" said Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
90,""" Well my house is between those two hills .","[]"
91,"So next time you come you have only to find the lamp - post and look for those two hills and walk through the wood till you reach my house .","[]"
92,"You had better keep the river on your right when you get to it .","[]"
93,"But remember -- you must bring the others with you .","[]"
94,"I might have to be very angry with you if you came alone . ""","[]"
95,""" I 'll do my best , "" said Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
96,""" And , by the way , "" said the Queen , "" you need n't tell them about me .","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
97,"It would be fun to keep it a secret between us two , would n't it ?","[]"
98,"Make it a surprise for them .","[]"
99,"Just bring them along to the two hills -- a clever boy like you will easily think of some excuse for doing that -- and when you come to my house you could just say ' Let 's see who lives here ' or something like that .","[]"
100,"I am sure that would be best .","[]"
101,"If your sister has met one of the Fauns , she may have heard strange stories about me -- nasty stories that might make her afraid to come to me .","[{""text"": ""Fauns"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
102,"Fauns will say anything , you know , and now -- ""","[{""text"": ""Fauns"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
103,""" Please , please , "" said Edmund suddenly , "" please could n't I have just one piece of Turkish Delight to eat on the way home ? ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
104,""" No , no , "" said the Queen with a laugh , "" you must wait till next time . ""","[{""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
105,"While she spoke , she signalled to the Dwarf to drive on , but as the sledge swept away out of sight , the Queen waved to Edmund calling out , "" Next time !","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the Dwarf"", ""canonical"": ""The Dwarf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
106,"Next time !","[]"
107,"Do n't forget .","[]"
108,"Come soon . ""","[]"
109,"Edmund was still staring after the sledge when he heard someone calling his own name , and looking round he saw Lucy coming towards him from another part of the wood .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
110,""" Oh , Edmund ! "" she cried .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
111,""" So you 've got in too !","[]"
112,"Is n't it wonderful , and now -- ""","[]"
113,""" All right , "" said Edmund , "" I see you were right and it is a magic wardrobe after all .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
114,"I 'll say I 'm sorry if you like .","[]"
115,"But where on earth have you been all this time ?","[]"
116,"I 've been looking for you everywhere . ""","[]"
117,""" If I 'd known you had got in I 'd have waited for you , "" said Lucy who was too happy and excited to notice how snappishly Edmund spoke or how flushed and strange his face was .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
118,""" I 've been having lunch with dear Mr. Tumnus , the Faun , and he 's very well and the White Witch has done nothing to him for letting me go , so he thinks she ca n't have found out and perhaps everything is going to be all right after all . ""","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
119,""" The White Witch ? "" said Edmund , "" who 's she ? ""","[{""text"": ""The White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
120,""" She is a perfectly terrible person , "" said Lucy .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
121,""" She calls herself the Queen of Narnia though she has no right to be queen at all , and all the Fauns and Dryads and Naiads and dwarfs and animals -- at least all the good ones -- simply hate her .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
122,"And she can turn people into stone and do all kinds of horrible things .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
123,"And she has made a magic so that it is always winter in Narnia -- always winter , but it never gets to Christmas .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
124,"And she drives about on a sledge , drawn by a reindeer , with her wand in her hand and a crown on her head . ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
125,"Edmund was already feeling uncomfortable from having eaten too many sweets , and when he heard that the Lady he had made friends with was a dangerous witch he felt even more uncomfortable .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
126,"But he still wanted to taste that Turkish Delight again more than he wanted anything else .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
127,""" Who told you all that stuff about the White Witch ? "" he asked .","[{""text"": ""the White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
128,""" Mr. Tumnus , the Faun , "" said Lucy .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
129,""" You ca n't always believe what Fauns say , "" said Edmund , trying to sound as if he knew far more about them than Lucy .","[{""text"": ""Fauns"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
130,""" Who said so ? "" asked Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
131,""" Everyone knows it , "" said Edmund , "" ask anybody you like .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
132,"But it 's pretty poor sport standing here in the snow .","[]"
133,"Let 's go home . ""","[]"
134,""" Yes , let 's , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
135,""" Oh Edmund , I _am_ glad you 've got in too .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
136,"The others will have to believe in Narnia now that both of us have been there .","[]"
137,"What fun it will be . ""","[]"
138,"But Edmund secretly thought that it would not be as good fun for him as for her .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
139,"He would have to admit that Lucy had been right , before all the others , and he felt sure the others would all be on the side of the Fauns and the animals ; but he was already more than half on the side of the Witch .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
140,"He did not know what he would say , or how he would keep his secret once they were all talking about Narnia .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
141,"By this time they had walked a good way .","[{""text"": ""they"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
142,"Then suddenly they felt coats around them instead of branches and next moment they were both standing outside the wardrobe in the empty room .","[{""text"": ""they"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
143,""" I say , "" said Lucy , "" you do look awful , Edmund .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
144,"Do n't you feel well ? ""","[]"
145,""" I 'm all right , "" said Edmund , but this was not true .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
146,"He was feeling very sick .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
147,""" Come on then , "" said Lucy , "" let 's find the others .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
148,"What a lot we shall have to tell them !","[]"
149,"And what wonderful adventures we shall have now that we 're all in it together . ""","[]"
