sentence_id,sentence,entities
25,""" I -- I got in through the wardrobe in the spare room , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
26,""" Ah ! "" said Mr. Tumnus in a rather melancholy voice , "" if only I had worked harder at geography when I was a little Faun , I should no doubt know all about those strange countries .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
27,"It is too late now . ""","[]"
28,""" But they are n't countries at all , "" said Lucy , almost laughing .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
29,""" It 's only just back there -- at least -- I 'm not sure .","[]"
30,"It is summer there . ""","[]"
31,""" Meanwhile , "" said Mr. Tumnus , "" it is winter in Narnia , and has been for ever so long , and we shall both catch cold if we stand here talking in the snow .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
32,"Daughter of Eve from the far land of Spare Oom where eternal summer reigns around the bright city of War Drobe , how would it be if you came and had tea with me ? ""","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
33,""" Thank you very much , Mr. Tumnus , "" said Lucy .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
34,""" But I was wondering whether I ought to be getting back . ""","[]"
35,""" It 's only just round the corner , "" said the Faun , "" and there 'll be a roaring fire -- and toast -- and sardines -- and cake . ""","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
36,""" Well , it 's very kind of you , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
37,""" But I sha n't be able to stay long . ""","[]"
38,""" If you will take my arm , Daughter of Eve , "" said Mr. Tumnus , "" I shall be able to hold the umbrella over both of us .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
39,"That 's the way .","[]"
40,"Now -- off we go . ""","[]"
41,"And so Lucy found herself walking through the wood arm in arm with this strange creature as if they had known one another all their lives .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""creature"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
42,"They had not gone far before they came to a place where the ground became rough and there were rocks all about and little hills up and little hills down .","[{""text"": ""They"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""They"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
43,"At the bottom of one small valley Mr. Tumnus turned suddenly aside as if he were going to walk straight into an unusually large rock , but at the last moment Lucy found he was leading her into the entrance of a cave .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
44,"As soon as they were inside she found herself blinking in the light of a wood fire .","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
45,"Then Mr. Tumnus stooped and took a flaming piece of wood out of the fire with a neat little pair of tongs , and lit a lamp .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
46,""" Now we sha n't be long , "" he said , and immediately put a kettle on .","[{""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
47,"Lucy thought she had never been in a nicer place .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
48,"It was a little , dry , clean cave of reddish stone with a carpet on the floor and two little chairs ( "" one for me and one for a friend , "" said Mr. Tumnus ) and a table and a dresser and a mantelpiece over the fire and above that a picture of an old Faun with a grey beard .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""old Faun"", ""canonical"": ""Mr. Tumnus's father"", ""label"": ""MENTIONED_ONLY""}]"
49,"In one corner there was a door which Lucy thought must lead to Mr. Tumnus ' bedroom , and on one wall was a shelf full of books .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
50,"Lucy looked at these while he was setting out the tea things .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
51,"They had titles like _The Life and Letters of Silenus_ or _Nymphs and Their Ways_ or _Men , Monks and Gamekeepers ; a Study in Popular Legend_ or _Is Man a Myth_ ?","[{""text"": ""Silenus"", ""canonical"": ""Silenus"", ""label"": ""MENTIONED_ONLY""}]"
52,""" Now , Daughter of Eve ! "" said the Faun .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
53,"And really it was a wonderful tea .","[]"
54,"There was a nice brown egg , lightly boiled , for each of them , and then sardines on toast , and then buttered toast , and then toast with honey , and then a sugar - topped cake .","[]"
55,"And when Lucy was tired of eating the Faun began to talk .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
56,"He had wonderful tales to tell of life in the forest .","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
57,"He told about the midnight dances and how the Nymphs who lived in the wells and the Dryads who lived in the trees came out to dance with the Fauns ; about long hunting parties after the milk - white Stag who could give you wishes if you caught him ; about feasting and treasure - seeking with the wild Red Dwarfs in deep mines and caverns far beneath the forest floor ; and then about summer when the woods were green and old Silenus on his fat donkey would come to visit them , and sometimes Bacchus himself , and then the streams would run with wine instead of water and the whole forest would give itself up to jollification for weeks on end .","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Nymphs"", ""canonical"": ""Nymphs"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Dryads"", ""canonical"": ""Dryads"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Fauns"", ""canonical"": ""Fauns"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Stag"", ""canonical"": ""White Stag"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Red Dwarfs"", ""canonical"": ""Red Dwarfs"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Silenus"", ""canonical"": ""Silenus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Bacchus"", ""canonical"": ""Bacchus"", ""label"": ""MENTIONED_ONLY""}]"
58,""" Not that it is n't always winter now , "" he added gloomily .","[{""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
59,"Then to cheer himself up he took out from its case on the dresser a strange little flute that looked as if it were made of straw and began to play .","[{""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
60,"And the tune he played made Lucy want to cry and laugh and dance and go to sleep all at the same time .","[{""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
61,"It must have been hours later when she shook herself and said ,","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
62,""" Oh Mr. Tumnus -- I 'm so sorry to stop you , and I do love that tune -- but really , I must go home .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""I"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
63,"I only meant to stay for a few minutes . ""","[{""text"": ""I"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
64,""" It 's no good _now_ , you know , "" said the Faun , laying down his flute and shaking his head at her very sorrowfully .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""her"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
65,""" No good ? "" said Lucy , jumping up and feeling rather frightened .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
66,""" What do you mean ?","[]"
67,"I 've got to go home at once .","[]"
68,"The others will be wondering what has happened to me . ""","[]"
69,"But a moment later she asked , "" Mr. Tumnus !","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}]"
70,"Whatever is the matter ? "" for the Faun 's brown eyes had filled with tears and then the tears began trickling down his cheeks , and soon they were running off the end of his nose ; and at last he covered his face with his hands and began to howl .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
71,""" Mr. Tumnus !","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}]"
72,"Mr. Tumnus ! "" said Lucy in great distress .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
73,""" Do n't !","[]"
74,"Do n't !","[]"
75,"What is the matter ?","[]"
76,"Are n't you well ?","[]"
77,"Dear Mr. Tumnus , do tell me what is wrong . ""","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}]"
78,"But the Faun continued sobbing as if his heart would break .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
79,"And even when Lucy went over and put her arms round him and lent him her handkerchief , he did not stop .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
80,"He merely took the handkerchief and kept on using it , wringing it out with both hands whenever it got too wet to be any more use , so that presently Lucy was standing in a damp patch .","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
81,""" Mr. Tumnus ! "" bawled Lucy in his ear , shaking him .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
82,""" Do stop .","[]"
83,"Stop it at once !","[]"
84,"You ought to be ashamed of yourself , a great big Faun like you .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}]"
85,"What on earth are you crying about ? ""","[]"
86,""" Oh -- oh -- oh ! "" sobbed Mr. Tumnus , "" I 'm crying because I 'm such a bad Faun . ""","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
87,""" I do n't think you 're a bad Faun at all , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
88,""" I think you are a very good Faun .","[]"
89,"You are the nicest Faun I 've ever met . ""","[]"
90,""" Oh -- oh -- you would n't say that if you knew , "" replied Mr. Tumnus between his sobs .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
91,""" No , I 'm a bad Faun .","[]"
92,"I do n't suppose there ever was a worse Faun since the beginning of the world . ""","[]"
93,""" But what have you done ? "" asked Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
94,""" My old father , now , "" said Mr. Tumnus , "" that 's his picture over the mantelpiece .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""father"", ""canonical"": ""Mr. Tumnus's father"", ""label"": ""MENTIONED_ONLY""}]"
95,"He would never have done a thing like this . ""","[{""text"": ""He"", ""canonical"": ""Mr. Tumnus's father"", ""label"": ""MENTIONED_ONLY""}]"
96,""" A thing like what ? "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
97,""" Like what I 've done , "" said the Faun .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
98,""" Taken service under the White Witch .","[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
99,"That 's what I am .","[]"
100,"I 'm in the pay of the White Witch . ""","[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
101,""" The White Witch ?","[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
102,"Who is she ? ""","[]"
103,""" Why , it is she that has got all Narnia under her thumb .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
104,"It 's she that makes it always winter .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
105,"Always winter and never Christmas ; think of that ! ""","[]"
106,""" How awful ! "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
107,""" But what does she pay you for ? ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
108,""" That 's the worst of it , "" said Mr. Tumnus with a deep groan .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
109,""" I 'm a kidnapper for her , that 's what I am .","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
110,"Look at me , Daughter of Eve .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
111,"Would you believe that I 'm the sort of Faun to meet a poor innocent child in the wood , one that had never done me any harm , and pretend to be friendly with it , and invite it home to my cave , all for the sake of lulling it asleep and then handing it over to the White Witch ? ""","[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
112,""" No , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
113,""" I 'm sure you would n't do anything of the sort . ""","[]"
114,""" But I have , "" said the Faun .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
115,""" Well , "" said Lucy rather slowly ( for she wanted to be truthful and yet not to be too hard on him ) , "" well , that was pretty bad .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
116,"But you 're so sorry for it that I 'm sure you will never do it again . ""","[]"
117,""" Daughter of Eve , do n't you understand ? "" said the Faun .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
118,""" It is n't something I _have_ done .","[]"
119,"I 'm doing it now , this very moment . ""","[]"
120,""" What do you mean ? "" cried Lucy , turning very white .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
121,""" You are the child , "" said Mr. Tumnus .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
122,""" I had orders from the White Witch that if ever I saw a Son of Adam or a Daughter of Eve in the wood , I was to catch them and hand them over to her .","[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Son of Adam"", ""canonical"": ""MISCELLANEOUS"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Daughter of Eve"", ""canonical"": ""MISCELLANEOUS"", ""label"": ""MISCELLANEOUS""}]"
123,"And you are the first I ever met .","[]"
124,"And I 've pretended to be your friend and asked you to tea , and all the time I 've been meaning to wait till you were asleep and then go and tell _her_ . ""","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
125,""" Oh but you wo n't , Mr. Tumnus , "" said Lucy .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
126,""" You wo n't , will you ?","[]"
127,"Indeed , indeed you really must n't . ""","[]"
128,""" And if I do n't , "" said he , beginning to cry again , "" she 's sure to find out .","[{""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
129,"And she 'll have my tail cut off , and my horns sawn off , and my beard plucked out , and she 'll wave her wand over my beautiful cloven hoofs and turn them into horrid solid hoofs like a wretched horse 's .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
130,"And if she is extra and specially angry she 'll turn me into stone and I shall be only a statue of a Faun in her horrible house until the four thrones at Cair Paravel are filled -- and goodness knows when that will happen , or whether it will ever happen at all . ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
131,""" I 'm very sorry , Mr. Tumnus , "" said Lucy .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
132,""" But please let me go home . ""","[]"
133,""" Of course I will , "" said the Faun .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
134,""" Of course I 've got to .","[]"
135,"I see that now .","[]"
136,"I had n't known what Humans were like before I met you .","[]"
137,"Of course I ca n't give you up to the Witch ; not now that I know you .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
138,"But we must be off at once .","[]"
139,"I 'll see you back to the lamp - post .","[]"
140,"I suppose you can find your own way from there back to Spare Oom and War Drobe ? ""","[]"
141,""" I 'm sure I can , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
142,""" We must go as quietly as we can , "" said Mr. Tumnus .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
143,""" The whole wood is full of _her_ spies .","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
144,"Even some of the trees are on her side . ""","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
145,"They both got up and left the tea things on the table , and Mr. Tumnus once more put up his umbrella and gave Lucy his arm , and they went out into the snow .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
146,"The journey back was not at all like the journey to the Faun 's cave ; they stole along as quickly as they could , without speaking a word , and Mr. Tumnus kept to the darkest places .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_PERFORMER""}]"
147,"Lucy was relieved when they reached the lamp - post again .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
148,""" Do you know your way from here , Daughter of Eve ? "" said Tumnus .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
149,"Lucy looked very hard between the trees and could just see in the distance a patch of light that looked like daylight .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
150,""" Yes , "" she said , "" I can see the wardrobe door . ""","[{""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
151,""" Then be off home as quick as you can , "" said the Faun , "" and -- c - can you ever forgive me for what I meant to do ? ""","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
152,""" Why , of course I can , "" said Lucy , shaking him heartily by the hand .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
153,""" And I do hope you wo n't get into dreadful trouble on my account . ""","[]"
154,""" Farewell , Daughter of Eve , "" said he .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""he"", ""canonical"": ""Mr. Tumnus"", ""label"": ""ACTIVE_SPEAKER""}]"
155,""" Perhaps I may keep the handkerchief ? ""","[]"
