sentence_id,sentence,entities
12,"Susan had a slight blister on one heel .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
13,"They had left the course of the big river some time ago ; for one had to turn a little to the right ( that meant a little to the South ) to reach the place of the Stone Table .","[]"
14,"Even if this had not been their way , they could n't have kept to the river valley once the thaw began , for with all that melting snow the river was soon in flood -- a wonderful , roaring , thundering yellow flood -- and their path would have been under water .","[]"
15,"And now the sun got low and the light got redder and the shadows got longer and the flowers began to think about closing .","[]"
16,""" Not long now , "" said Mr. Beaver , and began leading them uphill across some very deep , springy moss ( it felt nice under their tired feet ) in a place where only tall trees grew , very wide apart .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
17,"The climb , coming at the end of the long day , made them all pant and blow .","[]"
18,"And just as Lucy was wondering whether she could really get to the top without another long rest , suddenly they _were_ at the top .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
19,"And this is what they saw .","[]"
20,"They were on a green open space from which you could look down on the forest spreading as far as one could see in every direction -- except right ahead .","[]"
21,"There , far to the East , was something twinkling and moving .","[]"
22,""" By gum ! "" whispered Peter to Susan .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
23,""" The sea ! ""","[]"
24,"In the very middle of this open hilltop was the Stone Table .","[]"
25,"It was a great grim slab of grey stone supported on four upright stones .","[]"
26,"It looked very old ; and it was cut all over with strange lines and figures that might be the letters of an unknown language .","[]"
27,"They gave you a curious feeling when you looked at them .","[]"
28,"The next thing they saw was a pavilion pitched on one side of the open place .","[]"
29,"A wonderful pavilion it was -- and especially now when the light of the setting sun fell upon it -- with sides of what looked like yellow silk and cords of crimson and tent - pegs of ivory ; and high above it on a pole a banner , which bore a red rampant lion , fluttered in the breeze which was blowing in their faces from the far - off sea .","[]"
30,"While they were looking at this they heard a sound of music on their right ; and turning in that direction they saw what they had come to see .","[]"
31,"Aslan stood in the centre of a crowd of creatures who had grouped themselves around him in the shape of a half - moon .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
32,"There were Tree - Women there and Well - Women ( Dryads and Naiads as they used to be called in our world ) who had stringed instruments ; it was they who had made the music .","[]"
33,"There were four great centaurs .","[]"
34,"The horse part of them was like huge English farm horses , and the man part was like stern but beautiful giants .","[]"
35,"There was also a unicorn , and a bull with the head of a man , and a pelican , and an eagle , and a great dog .","[]"
36,"And next to Aslan stood two leopards of whom one carried his crown and the other his standard .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
37,"But as for Aslan himself , the Beavers and the children did n't know what to do or say when they saw him .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Beavers"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_THOUGHT""}]"
38,"People who have not been in Narnia sometimes think that a thing can not be good and terrible at the same time .","[]"
39,"If the children had ever thought so , they were cured of it now .","[]"
40,"For when they tried to look at Aslan 's face they just caught a glimpse of the golden mane and the great , royal , solemn , overwhelming eyes ; and then they found they could n't look at him and went all trembly .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
41,""" Go on , "" whispered Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
42,""" No , "" whispered Peter , "" you first . ""","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
43,""" No , Sons of Adam before animals , "" whispered Mr. Beaver back again .","[{""text"": ""Sons of Adam"", ""canonical"": ""Sons of Adam"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
44,""" Susan , "" whispered Peter , "" what about you ?","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
45,"Ladies first . ""","[]"
46,""" No , you 're the eldest , "" whispered Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
47,"And of course the longer they went on doing this the more awkward they felt .","[]"
48,"Then at last Peter realised that it was up to him .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
49,"He drew his sword and raised it to the salute and hastily saying to the others "" Come on .","[{""text"": ""He"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
50,"Pull yourselves together , "" he advanced to the Lion and said :","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
51,""" We have come -- Aslan . ""","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
52,""" Welcome , Peter , Son of Adam , "" said Aslan .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Son of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
53,""" Welcome , Susan and Lucy , Daughters of Eve .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Daughters of Eve"", ""canonical"": ""Daughters of Eve"", ""label"": ""MISCELLANEOUS""}]"
54,"Welcome He - Beaver and She - Beaver . ""","[{""text"": ""He - Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""She - Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}]"
55,"His voice was deep and rich and somehow took the fidgets out of them .","[{""text"": ""His"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
56,"They now felt glad and quiet and it did n't seem awkward to them to stand and say nothing .","[]"
57,""" But where is the fourth ? "" asked Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
58,""" He has tried to betray them and joined the White Witch , O Aslan , "" said Mr. Beaver .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
59,"And then something made Peter say :","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
60,""" That was partly my fault , Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
61,"I was angry with him and I think that helped him to go wrong . ""","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
62,"And Aslan said nothing either to excuse Peter or to blame him but merely stood looking at him with his great golden eyes .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
63,"And it seemed to all of them that there was nothing to be said .","[]"
64,""" Please -- Aslan , "" said Lucy , "" can anything be done to save Edmund ? ""","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
65,""" All shall be done , "" said Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
66,""" But it may be harder than you think . ""","[]"
67,"And then he was silent again for some time .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
68,"Up to that moment Lucy had been thinking how royal and strong and peaceful his face looked ; now it suddenly came into her head that he looked sad as well .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
69,"But next minute that expression was quite gone .","[]"
70,"The Lion shook his mane and clapped his paws together ( "" Terrible paws , "" thought Lucy , "" If he did n't know how to velvet them ! "" ) and said :","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
71,""" Meanwhile , let the feast be prepared .","[]"
72,"Ladies , take these Daughters of Eve to the pavilion and minister to them . ""","[{""text"": ""Daughters of Eve"", ""canonical"": ""Daughters of Eve"", ""label"": ""MISCELLANEOUS""}]"
73,"When the girls had gone Aslan laid his paw -- and though it was velveted it was very heavy -- on Peter 's shoulder and said , "" Come , Son of Adam , and I will show you a far - off sight of the castle where you are to be King . ""","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Son of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
74,"And Peter with his sword still drawn in his hand went with the Lion to the eastern edge of the hill - top .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
75,"There a beautiful sight met their eyes .","[]"
76,"The sun was setting behind their backs .","[]"
77,"That meant that the whole country below them lay in the evening light -- forest and hills and valleys and , winding away like a silver snake , the lower part of the great river .","[]"
78,"And beyond all this , miles away , was the sea , and beyond the sea the sky , full of clouds which were just turning rose colour with the reflection of the sunset .","[]"
79,"But just where the land of Narnia met the sea -- in fact , at the mouth of the great river -- there was something on a little hill , shining .","[]"
80,"It was shining because it was a castle and of course the sunlight was reflected from all the windows which looked towards Peter and the sunset ; but to Peter it looked like a great star resting on the seashore .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
81,""" That , O Man , "" said Aslan , "" is Cair Paravel of the four thrones , in one of which you must sit as King .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Man"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
82,"I show it to you because you are the first - born and you will be High King over all the rest . ""","[]"
83,"And once more Peter said nothing , for at that moment a strange noise woke the silence suddenly .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
84,"It was like a bugle , but richer .","[]"
85,""" It is your sister 's horn , "" said Aslan to Peter in a low voice ; so low as to be almost a purr , if it is not disrespectful to think of a lion purring .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
86,"For a moment Peter did not understand .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
87,"Then , when he saw all the other creatures start forward and heard Aslan say with a wave of his paw , "" Back !","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
88,"Let the Prince win his spurs , "" he did understand , and set off running as hard as he could to the pavilion .","[{""text"": ""Prince"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
89,"And there he saw a dreadful sight .","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
90,"The Naiads and Dryads were scattering in every direction .","[]"
91,"Lucy was running towards him as fast as her short legs would carry her and her face was as white as paper .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
92,"Then he saw Susan make a dash for a tree , and swing herself up , followed by a huge grey beast .","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
93,"At first Peter thought it was a bear .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
94,"Then he saw that it looked like an Alsatian , though it was far too big to be a dog .","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
95,"Then he realised that it was a wolf -- a wolf standing on its hind legs , with its front paws against the tree - trunk snapping and snarling .","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
96,"All the hair on its back stood up on end .","[]"
97,"Susan had not been able to get higher than the second big branch .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
98,"One of her legs hung down so that her foot was only an inch or two above the snapping teeth .","[{""text"": ""her"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
99,"Peter wondered why she did not get higher or at least take a better grip ; then he realised that she was just going to faint and that if she fainted she would fall off .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
100,"Peter did not feel very brave ; indeed , he felt he was going to be sick .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
101,"But that made no difference to what he had to do .","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
102,"He rushed straight up to the monster and aimed a slash of his sword at its side .","[{""text"": ""He"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
103,"That stroke never reached the Wolf .","[]"
104,"Quick as lightning it turned round , its eyes flaming , and its mouth wide open in a howl of anger .","[]"
105,"If it had not been so angry that it simply had to howl it would have got him by the throat at once .","[{""text"": ""him"", ""canonical"": ""Peter Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
106,"As it was -- though all this happened too quickly for Peter to think at all -- he had just time to duck down and plunge his sword , as hard as he could , between the brute 's forelegs into its heart .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
107,"Then came a horrible , confused moment like something in a nightmare .","[]"
108,"He was tugging and pulling and the Wolf seemed neither alive nor dead , and its bared teeth knocked against his forehead , and everything was blood and heat and hair .","[{""text"": ""He"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
109,"A moment later he found that the monster lay dead and he had drawn his sword out of it and was straightening his back and rubbing the sweat off his face and out of his eyes .","[{""text"": ""he"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
110,"He felt tired all over .","[{""text"": ""He"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
111,"Then , after a bit , Susan came down the tree .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
112,"She and Peter felt pretty shaky when they met and I wo n't say there was n't kissing and crying on both sides .","[{""text"": ""She"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
113,"But in Narnia no one thinks any the worse of you for that .","[]"
114,""" Quick !","[]"
115,"Quick ! "" shouted the voice of Aslan , "" Centaurs !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
116,"Eagles !","[]"
117,"I see another wolf in the thickets .","[]"
118,"There -- behind you .","[]"
119,"He has just darted away .","[]"
120,"After him , all of you !","[]"
121,"He will be going to his mistress .","[{""text"": ""mistress"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
122,"Now is your chance to find the Witch and rescue the fourth Son of Adam . ""","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Son of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
123,"And instantly with a thunder of hoofs and a beating of wings a dozen or so of the swiftest creatures disappeared into the gathering darkness .","[]"
124,"Peter , still out of breath , turned and saw Aslan close at hand .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
125,""" You have forgotten to clean your sword , "" said Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
126,"It was true .","[]"
127,"Peter blushed when he looked at the bright blade and saw it all smeared with the Wolf 's hair and blood .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
128,"He stooped down and wiped it quite clean on the grass , and then wiped it quite dry on his coat .","[{""text"": ""He"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
129,""" Hand it to me and kneel , Son of Adam , "" said Aslan .","[{""text"": ""Son of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
130,"And when Peter had done so he struck him with the flat of the blade and said , "" Rise up , Sir Peter Fenris - Bane .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Sir Peter Fenris - Bane"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}]"
131,"And , whatever happens , never forget to wipe your sword . ""","[]"
