sentence_id,sentence,entities
19,""" I do n't doubt you 'd save him if you could , dearie , "" said Mrs. Beaver , "" but you 've no chance of getting into that House against her will and ever coming out alive . ""","[{""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
20,""" Could n't we have some stratagem ? "" said Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
21,""" I mean could n't we dress up as something , or pretend to be -- oh , pedlars or anything -- or watch till she was gone out -- or -- oh , hang it all , there must be _some_ way .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
22,"This Faun saved my sister at his own risk , Mr. Beaver .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""my sister"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}]"
23,"We ca n't just leave him to be -- to be -- to have that done to him . ""","[{""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
24,""" It 's no good , Son of Adam , "" said Mr. Beaver , "" no good _your_ trying , of all people .","[{""text"": ""Son of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
25,"But now that Aslan is on the move -- ""","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
26,""" Oh , yes !","[]"
27,"Tell us about Aslan ! "" said several voices at once ; for once again that strange feeling -- like the first signs of spring , like good news , had come over them .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
28,""" Who is Aslan ? "" asked Susan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
29,""" Aslan ? "" said Mr. Beaver , "" Why do n't you know ?","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
30,"He 's the King .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
31,"He 's the Lord of the whole wood , but not often here , you understand .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
32,"Never in my time or my father 's time .","[]"
33,"But the word has reached us that he has come back .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
34,"He is in Narnia at this moment .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
35,"He 'll settle the White Queen all right .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""White Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
36,"It is he , not you , that will save Mr. Tumnus . ""","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
37,""" She wo n't turn him into stone too ? "" said Edmund .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
38,""" Lord love you , Son of Adam , what a simple thing to say ! "" answered Mr. Beaver with a great laugh .","[{""text"": ""Son of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
39,""" Turn _him_ into stone ?","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
40,"If she can stand on her two feet and look him in the face it 'll be the most she can do and more than I expect of her .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
41,"No , no .","[]"
42,"He 'll put all to rights as it says in an old rhyme in these parts : --","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
43,"Wrong will be right , when Aslan comes in sight , At the sound of his roar , sorrows will be no more , When he bares his teeth , winter meets its death And when he shakes his mane , we shall have spring again .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
44,"You 'll understand when you see him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
45,"""","[]"
46,""" But shall we see him ? "" asked Susan .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
47,""" Why , Daughter of Eve , that 's what I brought you here for .","[{""text"": ""Daughter of Eve"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
48,"I 'm to lead you where you shall meet him , "" said Mr. Beaver .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
49,""" Is -- is he a man ? "" asked Lucy .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
50,""" Aslan a man ! "" said Mr. Beaver sternly .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
51,""" Certainly not .","[]"
52,"I tell you he is the King of the wood and the son of the great Emperor - Beyond - the - Sea .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
53,"Do n't you know who is the King of Beasts ?","[]"
54,"Aslan is a lion -- _the_ Lion , the great Lion . ""","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
55,""" Ooh ! "" said Susan , "" I 'd thought he was a man .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
56,"Is he -- quite safe ?","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
57,"I shall feel rather nervous about meeting a lion . ""","[]"
58,""" That you will , dearie , and no mistake , "" said Mrs. Beaver , "" if there 's anyone who can appear before Aslan without their knees knocking , they 're either braver than most or else just silly . ""","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
59,""" Then he is n't safe ? "" said Lucy .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
60,""" Safe ? "" said Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
61,""" Do n't you hear what Mrs. Beaver tells you ?","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
62,"Who said anything about safe ?","[]"
63,"' Course he is n't safe .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
64,"But he 's good .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
65,"He 's the King , I tell you . ""","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
66,""" I 'm longing to see him , "" said Peter , "" even if I do feel frightened when it comes to the point . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
67,""" That 's right , Son of Adam , "" said Mr. Beaver bringing his paw down on the table with a crash that made all the cups and saucers rattle .","[{""text"": ""Son of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
68,""" And so you shall .","[]"
69,"Word has been sent that you _are_ to meet him , to - morrow if you can , at the Stone Table . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
70,""" Where 's that ? "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
71,""" I 'll show you , "" said Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
72,""" It 's down the river , a good step from here .","[]"
73,"I 'll take you to it ! ""","[]"
74,""" But meanwhile what about poor Mr. Tumnus ? "" said Lucy .","[{""text"": ""Mr. Tumnus"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
75,""" The quickest way you can help him is by going to meet Aslan , "" said Mr. Beaver , "" once he 's with us , then we can begin doing things .","[{""text"": ""him"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
76,"Not that we do n't need you too .","[]"
77,"For that 's another of the old rhymes : --","[]"
78,"When Adam 's flesh and Adam 's bone Sits at Cair Paravel in throne , The evil time will be over and done .","[]"
79,"So things must be drawing near their end now he 's come and you 've come .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
80,"We 've heard of Aslan coming into these parts before -- long ago , nobody can say when .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
81,"But there 's never been any of your race here before .","[]"
82,"""","[]"
83,""" That 's what I do n't understand , Mr. Beaver , "" said Peter , "" I mean is n't the Witch herself human ? ""","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
84,""" She 'd like us to believe it , "" said Mr. Beaver , "" and it 's on that that she bases her claim to be Queen .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
85,"But she 's no Daughter of Eve .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
86,"She comes of your father Adam 's -- "" ( here Mr. Beaver bowed ) "" your father Adam 's first wife , her they called Lilith .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lilith"", ""canonical"": ""Lilith"", ""label"": ""MENTIONED_ONLY""}]"
87,"And she was one of the Jinn .","[{""text"": ""she"", ""canonical"": ""Lilith"", ""label"": ""MENTIONED_ONLY""}]"
88,"That 's what she comes from on one side .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
89,"And on the other she comes of the giants .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
90,"No , no , there is n't a drop of real Human blood in the Witch . ""","[{""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
91,""" That 's why she 's bad all through , Mr. Beaver , "" said Mrs. Beaver .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
92,""" True enough , Mrs. Beaver , "" replied he , "" there may be two views about Humans ( meaning no offence to the present company ) .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""he"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
93,"But there 's no two views about things that look like Humans and are n't . ""","[]"
94,""" I 've known good dwarfs , "" said Mrs. Beaver .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
95,""" So 've I , now you come to speak of it , "" said her husband , "" but precious few , and they were the ones least like men .","[{""text"": ""her husband"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
96,"But in general , take my advice , when you meet anything that 's going to be Human and is n't yet , or used to be Human once and is n't now , or ought to be Human and is n't , you keep your eyes on it and feel for your hatchet .","[]"
97,"And that 's why the Witch is always on the lookout for any Humans in Narnia .","[{""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
98,"She 's been watching for you this many a year , and if she knew there were four of you she 'd be more dangerous still . ""","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
99,""" What 's that to do with it ? "" asked Peter .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
100,""" Because of another prophecy , "" said Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
101,""" Down at Cair Paravel -- that 's the castle on the sea coast down at the mouth of this river which ought to be the capital of the whole country if all was as it should be -- down at Cair Paravel there are four thrones and it 's a saying in Narnia time out of mind that when two Sons of Adam and two Daughters of Eve sit in those four thrones , then it will be the end not only of the White Witch 's reign but of her life , and that is why we had to be so cautious as we came along , for if she knew about you four , your lives would n't be worth a shake of my whiskers ! ""","[{""text"": ""Sons of Adam"", ""canonical"": ""Sons of Adam"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Daughters of Eve"", ""canonical"": ""Daughters of Eve"", ""label"": ""MISCELLANEOUS""}, {""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
102,"All the children had been attending so hard to what Mr. Beaver was telling them that they had noticed nothing else for a long time .","[{""text"": ""the children"", ""canonical"": ""the children"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]"
103,"Then during the moment of silence that followed his last remark , Lucy suddenly said :","[{""text"": ""his"", ""canonical"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
104,""" I say -- where 's Edmund ? ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
105,"There was a dreadful pause , and then everyone began asking "" Who saw him last ?","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
106,"How long has he been missing ?","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
107,"Is he outside ? ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
108,"And then all rushed to the door and looked out .","[]"
109,"The snow was falling thickly and steadily , the green ice of the pool had vanished under a thick white blanket , and from where the little house stood in the centre of the dam you could hardly see either bank .","[]"
110,"Out they went , plunging well over their ankles into the soft new snow , and went round the house in every direction .","[]"
111,""" Edmund !","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
112,"Edmund ! "" they called till they were hoarse .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
113,"But the silently falling snow seemed to muffle their voices and there was not even an echo in answer .","[]"
114,""" How perfectly dreadful ! "" said Susan as they at last came back in despair .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
115,""" Oh , how I wish we 'd never come . ""","[]"
116,""" What on earth are we to do , Mr. Beaver ? "" said Peter .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
117,""" Do ? "" said Mr. Beaver who was already putting on his snow boots , "" do ?","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
118,"We must be off at once .","[]"
119,"We have n't a moment to spare ! ""","[]"
120,""" We 'd better divide into four search parties , "" said Peter , "" and all go in different directions .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
121,"Whoever finds him must come back here at once and -- ""","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
122,""" Search parties , Son of Adam ? "" said Mr. Beaver ; "" what for ? ""","[{""text"": ""Son of Adam"", ""canonical"": ""Peter Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
123,""" Why , to look for Edmund of course ! ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
124,""" There 's no point in looking for him , "" said Mr. Beaver .","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
125,""" What do you mean ? "" said Susan , "" he ca n't be far away yet .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
126,"And we 've got to find him .","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
127,"What do you mean when you say there 's no use looking for him ? ""","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
128,""" The reason there 's no use looking , "" said Mr. Beaver , "" is that we know already where he 's gone ! ""","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
129,"Everyone stared in amazement .","[]"
130,""" Do n't you understand ? "" said Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
131,""" He 's gone to _her_ , to the White Witch .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
132,"He has betrayed us all . ""","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
133,""" Oh surely -- oh really ! "" said Susan , "" he ca n't have done that . ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
134,""" Ca n't he ? "" said Mr. Beaver looking very hard at the three children , and everything they wanted to say died on their lips for each felt suddenly quite certain inside that this was exactly what Edmund had done .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the three children"", ""canonical"": ""the children"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
135,""" But will he know the way ? "" said Peter .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
136,""" Has he been in this country before ? "" asked Mr. Beaver , "" has he ever been here alone ? ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
137,""" Yes , "" said Lucy almost in a whisper , "" I 'm afraid he has . ""","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
138,""" And did he tell you what he 'd done or who he 'd met ? ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
139,""" Well , no , he did n't , "" said Peter .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
140,""" Then mark my words , "" said Mr. Beaver , "" he has already met the White Witch and joined her side , and been told where she lives .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
141,"I did n't like to mention it before ( he being your brother and all ) but the moment I set eyes on that brother of yours I said to myself ' Treacherous .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
142,"' He had the look of one who has been with the Witch and eaten her food .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
143,"You can always tell them if you 've lived long in Narnia , something about their eyes . ""","[]"
144,""" All the same , "" said Peter in a rather choking sort of voice , "" we 'll still have to go and look for him .","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
