sentence_id,sentence,entities
35,"It was as if the good times , having just begun , were already drawing to their end .","[]"
36,"This feeling affected Susan so much that she could n't get to sleep when she went to bed .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
37,"And after she had lain counting sheep and turning over and over she heard Lucy give a long sigh and turn over just beside her in the darkness .","[{""text"": ""she"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
38,""" Ca n't you get to sleep either ? "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
39,""" No , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
40,""" I thought you were asleep .","[{""text"": ""you"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
41,"I say , Susan ? ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
42,""" What ? ""","[]"
43,""" I 've a most horrible feeling -- as if something were hanging over us . ""","[]"
44,""" Have you ?","[]"
45,"Because , as a matter of fact , so have I. ""","[]"
46,""" Something about Aslan , "" said Lucy .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
47,""" Either some dreadful thing that is going to happen to him , or something dreadful that he 's going to do . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
48,""" There 's been something wrong with him all afternoon , "" said Susan .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
49,""" Lucy !","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
50,"What was that he said about not being with us at the battle ?","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
51,"You do n't think he could be stealing away and leaving us to - night , do you ? ""","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
52,""" Where is he now ? "" said Lucy .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
53,""" Is he here in the pavilion ? ""","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
54,""" I do n't think so . ""","[]"
55,""" Susan !","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}]"
56,"Let 's go outside and have a look round .","[]"
57,"We might see him . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
58,""" All right .","[]"
59,"Let 's , "" said Susan , "" we might just as well be doing that as lying awake here . ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
60,"Very quietly the two girls groped their way among the other sleepers and crept out of the tent .","[{""text"": ""two girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""two girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
61,"The moonlight was bright and everything was quite still except for the noise of the river chattering over the stones .","[]"
62,"Then Susan suddenly caught Lucy 's arm and said , "" Look ! ""","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
63,"On the far side of the camping ground , just where the trees began , they saw the Lion slowly walking away from them into the wood .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
64,"Without a word they both followed him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
65,"He led them up the steep slope out of the river valley and then slightly to the left -- apparently by the very same route which they had used that afternoon in coming from the Hill of the Stone Table .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
66,"On and on he led them , into dark shadows and out into pale moonlight , getting their feet wet with the heavy dew .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
67,"He looked somehow different from the Aslan they knew .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
68,"His tail and his head hung low and he walked slowly as if he were very , very tired .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
69,"Then , when they were crossing a wide open place where there were no shadows for them to hide in , he stopped and looked round .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
70,"It was no good trying to run away so they came towards him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
71,"When they were closer he said ,","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
72,""" Oh , children , children , why are you following me ? ""","[]"
73,""" We could n't sleep , "" said Lucy -- and then felt sure that she need say no more and that Aslan knew all they had been thinking .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_THOUGHT""}]"
74,""" Please , may we come with you -- wherever you 're going ? "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
75,""" Well -- "" said Aslan and seemed to be thinking .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
76,"Then he said , "" I should be glad of company to - night .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
77,"Yes , you may come , if you will promise to stop when I tell you , and after that leave me to go on alone . ""","[]"
78,""" Oh , thank you , thank you .","[]"
79,"And we will , "" said the two girls .","[]"
80,"Forward they went again and one of the girls walked on each side of the Lion .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
81,"But how slowly he walked !","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
82,"And his great , royal head drooped so that his nose nearly touched the grass .","[{""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
83,"Presently he stumbled and gave a low moan .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
84,""" Aslan !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
85,"Dear Aslan ! "" said Lucy , "" what is wrong ?","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
86,"Ca n't you tell us ? ""","[]"
87,""" Are you ill , dear Aslan ? "" asked Susan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
88,""" No , "" said Aslan .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
89,""" I am sad and lonely .","[]"
90,"Lay your hands on my mane so that I can feel you are there and let us walk like that . ""","[]"
91,"And so the girls did what they would never have dared to do without his permission but what they had longed to do ever since they first saw him -- buried their cold hands in the beautiful sea of fur and stroked it and , so doing , walked with him .","[{""text"": ""girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
92,"And presently they saw that they were going with him up the slope of the hill on which the Stone Table stood .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
93,"They went up at the side where the trees came furthest up , and when they got to the last tree ( it was one that had some bushes about it ) Aslan stopped and said ,","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
94,""" Oh , children , children .","[]"
95,"Here you must stop .","[]"
96,"And whatever happens , do not let yourselves be seen .","[]"
97,"Farewell . ""","[]"
98,"And both the girls cried bitterly ( though they hardly knew why ) and clung to the Lion and kissed his mane and his nose and his paws and his great , sad eyes .","[{""text"": ""girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
99,"Then he turned from them and walked out onto the top of the hill .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
100,"And Lucy and Susan , crouching in the bushes , looked after him and this is what they saw .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
101,"A great crowd of people were standing all round the Stone Table and though the moon was shining many of them carried torches which burned with evil - looking red flames and black smoke .","[]"
102,"But such people !","[]"
103,"Ogres with monstrous teeth , and wolves , and bull - headed men ; spirits of evil trees and poisonous plants ; and other creatures whom I wo n't describe because if I did the grown - ups would probably not let you read this book -- Cruels and Hags and Incubuses , Wraiths , Horrors , Efreets , Sprites , Orknies , Wooses , and Ettins .","[]"
104,"In fact here were all those who were on the Witch 's side and whom the Wolf had summoned at her command .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Wolf"", ""canonical"": ""Maugrim"", ""label"": ""ACTIVE_PERFORMER""}]"
105,"And right in the middle , standing by the Table , was the Witch herself .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
106,"A howl and a gibber of dismay went up from the creatures when they first saw the great Lion pacing towards them , and for a moment the Witch herself seemed to be struck with fear .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}]"
107,"Then she recovered herself and gave a wild , fierce laugh .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
108,""" The fool ! "" she cried .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
109,""" The fool has come .","[]"
110,"Bind him fast . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
111,"Lucy and Susan held their breaths waiting for Aslan 's roar and his spring upon his enemies .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
112,"But it never came .","[]"
113,"Four hags , grinning and leering , yet also ( at first ) hanging back and half afraid of what they had to do , had approached him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
114,""" Bind him , I say ! "" repeated the White Witch .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
115,"The hags made a dart at him and shrieked with triumph when they found that he made no resistance at all .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
116,"Then others -- evil dwarfs and apes -- rushed in to help them and between them they rolled the huge Lion round on his back and tied all his four paws together , shouting and cheering as if they had done something brave , though , had the Lion chosen , one of those paws could have been the death of them all .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
117,"But he made no noise , even when the enemies , straining and tugging , pulled the cords so tight that they cut into his flesh .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
118,"Then they began to drag him towards the Stone Table .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
119,""" Stop ! "" said the Witch .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
120,""" Let him first be shaved . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
121,"Another roar of mean laughter went up from her followers as an ogre with a pair of shears came forward and squatted down by Aslan 's head .","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
122,"Snip - snip - snip went the shears and masses of curling gold began to fall to the ground .","[]"
123,"Then the ogre stood back and the children , watching from their hiding - place , could see the face of Aslan looking all small and different without its mane .","[{""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
124,"The enemies also saw the difference .","[]"
125,""" Why , he 's only a great cat after all ! "" cried one .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
126,""" Is _that_ what we were afraid of ? "" said another .","[]"
127,"And they surged round Aslan jeering at him , saying things like "" Puss , Puss !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
128,"Poor Pussy , "" and "" How many mice have you caught to - day , Cat ? "" and "" Would you like a saucer of milk , Pussums ? ""","[]"
129,""" Oh how _can_ they ? "" said Lucy , tears streaming down her cheeks .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
130,""" The brutes , the brutes ! "" for now that the first shock was over the shorn face of Aslan looked to her braver , and more beautiful , and more patient than ever .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
131,""" Muzzle him ! "" said the Witch .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
132,"And even now , as they worked about his face putting on the muzzle , one bite from his jaws would have cost two or three of them their hands .","[{""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
133,"But he never moved .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
134,"And this seemed to enrage all that rabble .","[]"
135,"Everyone was at him now .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
136,"Those who had been afraid to come near him even after he was bound began to find their courage , and for a few minutes the two girls could not even see him -- so thickly was he surrounded by the whole crowd of creatures kicking him , hitting him , spitting on him , jeering at him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""two girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""two girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
137,"At last the rabble had had enough of this .","[]"
138,"They began to drag the bound and muzzled Lion to the Stone Table , some pulling and some pushing .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
139,"He was so huge that even when they got him there it took all their efforts to hoist him onto the surface of it .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
140,"Then there was more tying and tightening of cords .","[]"
141,""" The cowards !","[]"
142,"The cowards ! "" sobbed Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
143,""" Are they _still_ afraid of him , even now ? ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
144,"When once Aslan had been tied ( and tied so that he was really a mass of cords ) on the flat stone , a hush fell on the crowd .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
145,"Four Hags , holding four torches , stood at the corners of the Table .","[]"
146,"The Witch bared her arms as she had bared them the previous night when it had been Edmund instead of Aslan .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
147,"Then she began to whet her knife .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
148,"It looked to the children , when the gleam of the torchlight fell on it , as if the knife were made of stone not of steel and it was of a strange and evil shape .","[{""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
149,"At last she drew near .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
150,"She stood by Aslan 's head .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
151,"Her face was working and twitching with passion , but his looked up at the sky , still quiet , neither angry nor afraid , but a little sad .","[{""text"": ""Her"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
152,"Then , just before she gave the blow , she stooped down and said in a quivering voice ,","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
153,""" And now , who has won ?","[]"
154,"Fool , did you think that by all this you would save the human traitor ?","[{""text"": ""Fool"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""human traitor"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
155,"Now I will kill you instead of him as our pact was and so the Deep Magic will be appeased .","[{""text"": ""you"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
156,"But when you are dead what will prevent me from killing him as well ?","[{""text"": ""you"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
157,"And who will take him out of my hand _then_ ?","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
158,"Understand that you have given me Narnia forever , you have lost your own life and you have not saved his .","[{""text"": ""you"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]"
159,"In that knowledge , despair and die . ""","[]"
160,"The children did not see the actual moment of the killing .","[{""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
161,"They could n't bear to look and had covered their eyes .","[{""text"": ""They"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""They"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
