sentence_id,sentence,entities
77,"Straight ahead of him he saw between the tree trunks the sun , just rising , very red and clear .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
78,"Everything was perfectly still , as if he were the only living creature in that country .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
79,"There was not even a robin or a squirrel among the trees , and the wood stretched as far as he could see in every direction .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
80,"He shivered .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
81,"He now remembered that he had been looking for Lucy ; and also how unpleasant he had been to her about her "" imaginary country "" which now turned out not to have been imaginary at all .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
82,"He thought that she must be somewhere quite close and so he shouted , "" Lucy !","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
83,"Lucy !","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
84,"I 'm here too -- Edmund . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
85,"There was no answer .","[]"
86,""" She 's angry about all the things I 've been saying lately , "" thought Edmund .","[{""text"": ""She"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]"
87,"And though he did not like to admit that he had been wrong , he also did not much like being alone in this strange , cold , quiet place ; so he shouted again .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
88,""" I say , Lu !","[{""text"": ""Lu"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
89,"I 'm sorry I did n't believe you .","[]"
90,"I see now you were right all along .","[]"
91,"Do come out .","[]"
92,"Make it Pax . ""","[]"
93,"Still there was no answer .","[]"
94,""" Just like a girl , "" said Edmund to himself , "" sulking somewhere , and wo n't accept an apology . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
95,"He looked round him again and decided he did not much like this place , and had almost made up his mind to go home , when he heard , very far off in the wood , a sound of bells .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
96,"He listened and the sound came nearer and nearer and at last there swept into sight a sledge drawn by two reindeer .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
97,"The reindeer were about the size of Shetland ponies and their hair was so white that even the snow hardly looked white compared with them ; their branching horns were gilded and shone like something on fire when the sunrise caught them .","[]"
98,"Their harness was of scarlet leather and covered with bells .","[]"
99,"On the sledge , driving the reindeer , sat a fat dwarf who would have been about three feet high if he had been standing .","[{""text"": ""dwarf"", ""canonical"": ""Dwarf"", ""label"": ""MENTIONED_ONLY""}]"
100,"He was dressed in polar bear 's fur and on his head he wore a red hood with a long gold tassel hanging down from its point ; his huge beard covered his knees and served him instead of a rug .","[{""text"": ""He"", ""canonical"": ""Dwarf"", ""label"": ""MENTIONED_ONLY""}]"
101,"But behind him , on a much higher seat in the middle of the sledge sat a very different person -- a great lady , taller than any woman that Edmund had ever seen .","[{""text"": ""him"", ""canonical"": ""Dwarf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""lady"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
102,"She also was covered in white fur up to her throat and held a long straight golden wand in her right hand and wore a golden crown on her head .","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
103,"Her face was white -- not merely pale , but white like snow or paper or icing sugar , except for her very red mouth .","[{""text"": ""Her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
104,"It was a beautiful face in other respects , but proud and cold and stern .","[]"
105,"The sledge was a fine sight as it came sweeping towards Edmund with the bells jingling and the Dwarf cracking his whip and the snow flying up on each side of it .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Dwarf"", ""canonical"": ""Dwarf"", ""label"": ""ACTIVE_PERFORMER""}]"
106,""" Stop ! "" said the Lady , and the Dwarf pulled the reindeer up so sharp that they almost sat down .","[{""text"": ""Lady"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Dwarf"", ""canonical"": ""Dwarf"", ""label"": ""ACTIVE_PERFORMER""}]"
107,"Then they recovered themselves and stood champing their bits and blowing .","[]"
108,"In the frosty air the breath coming out of their nostrils looked like smoke .","[]"
109,""" And what , pray , are you ? "" said the Lady , looking hard at Edmund .","[{""text"": ""Lady"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]"
110,""" I 'm -- I 'm -- my name 's Edmund , "" said Edmund rather awkwardly .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
111,"He did not like the way she looked at him .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
112,"The Lady frowned .","[{""text"": ""Lady"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]"
113,""" Is that how you address a Queen ? "" she asked , looking sterner than ever .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
114,""" I beg your pardon , your Majesty , I did n't know , "" said Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
115,""" Not know the Queen of Narnia ? "" cried she .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]"
116,""" Ha !","[]"
117,"You shall know us better hereafter .","[]"
118,"But I repeat -- what are you ? ""","[]"
119,""" Please , your Majesty , "" said Edmund , "" I do n't know what you mean .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
120,"I 'm at school -- at least I was -- it 's the holidays now . ""","[]"
